Zip_Code,Mean,Median
11217,25154,15193
11231,159813,300000
11220,54610,33420
11232,59226,47512
11232,37734,30364
14206,62313,56108
11220,34886,27027
11220,60059,300000
11220,49476,34115
11220,70820,60727
11215,80681,73722
11209,59495,43974
11217,124185,109809
11228,92798,65814
11215,142939,138560
11209,92449,70935
14224,81668,72166
11228,84291,78767
11215,83334,50495
11228,94679,74325
11215,133294,125248
11215,124424,111087
11217,118734,98702
11215,101767,70542
11214,0,0
11215,124552,300000
11214,0,0
14075,82487,61852
11214,57414,39233
11228,95780,81937
11228,75968,58055
11205,64925,51878
11219,56729,45511
11238,71061,66534
11228,105002,100049
11238,98324,100957
11205,65324,45702
11238,49970,39119
14127,102294,82982
11219,63636,42548
11216,67844,51185
11216,89025,61528
10002,73121,65713
11219,31285,300000
11204,47472,33179
11205,76176,62768
11216,71584,55610
11204,61235,47755
11204,52292,35761
14086,90787,84357
11206,26673,24335
11206,62222,42987
11228,78804,50024
11216,68875,60073
11204,61680,51030
11214,72333,61248
11233,57504,53364
11221,58928,38554
11214,0,0
11206,99738,300000
14001,60617,48026
11206,36631,26562
11214,61977,52869
11221,88046,56010
11214,70742,63591
11214,91310,79549
11214,0,0
10473,30247,18313
11213,33089,17045
11203,49176,35937
11216,61439,55965
11225,54976,40018
14075,82710,74287
11224,53633,44938
11224,56102,42970
11203,42578,32617
11224,95005,78502
11213,27137,14959
11224,19928,14349
11224,61091,44026
11224,0,0
11213,57966,52741
11224,66646,30065
14111,68373,65129
11235,65950,54994
11235,52247,43965
11235,77740,62614
11233,47378,28699
11221,62648,46432
11233,25383,15637
11221,27004,16423
11223,67932,69530
11206,54724,49140
11221,40142,17438
14209,26968,20239
11221,47778,29396
11207,39345,28047
11207,0,0
11207,29406,16442
11223,55517,28980
11223,46868,39180
11237,66517,62611
11206,58993,48199
11204,49779,42088
11237,55790,46470
14001,105484,300000
11204,59701,41984
11237,40674,42903
11204,50234,32647
11230,72847,45218
11204,80586,57268
11237,74514,61385
11218,55584,44950
11204,61580,53597
11204,69498,39300
11230,37898,32062
12974,60607,52647
11218,56018,42290
11206,39877,30522
11218,61917,48377
11211,73987,59109
11218,91731,89072
11218,112644,110772
11226,58577,44802
11203,56072,49284
11211,104162,103535
10003,45033,34818
12953,44669,28985
11211,109349,91700
11211,42862,18094
11211,58081,59717
11206,67886,45012
11211,45769,29707
11205,40123,26872
27244,89973,300000
27591,67438,300000
28391,43538,25196
28792,38120,31430
27865,30468,17951
27012,97561,80720
28320,38588,20838
28329,34778,23603
27505,60384,52298
27215,54337,300000
27229,48937,38053
27513,106139,93114
28430,50908,36093
27817,37466,24072
27521,43967,33508
28613,54925,40505
28697,30370,24866
28436,52827,47153
28655,40787,31852
27018,48669,41181
27909,53950,300000
28383,33420,20548
28438,56740,27696
28041,57544,43071
27030,31455,23364
28734,41421,27830
27890,30472,22995
28655,51090,43247
28630,50050,40863
28073,51913,34012
28458,48716,300000
28079,59191,48399
28741,84048,59047
27806,41171,300000
28743,39216,24847
27845,51104,45038
28341,35652,300000
27021,57843,45724
28551,40726,28049
27820,46465,300000
27023,86762,72889
28097,60411,54368
28358,46190,30961
28650,52208,47998
28579,50700,54542
27302,67397,55632
28001,52962,47545
27559,34770,31471
28119,28179,20276
28659,54835,34355
28657,41915,27280
28451,49049,46827
28762,39252,27898
28133,40904,33105
27889,52154,300000
28135,40595,29696
28546,66820,300000
27868,88545,74344
27847,37437,31062
28138,54695,40632
28772,34685,21300
28671,58971,48018
28773,56556,44090
27845,35270,24291
28459,54149,35355
27807,56454,49010
28461,58183,44364
28390,43156,37029
28391,66487,54910
27358,120146,108197
28463,36077,16499
27050,0,0
28110,71695,65515
28150,35680,22787
27107,67355,60799
27920,35595,300000
27375,59932,45792
28392,33004,16333
27985,47876,36721
27055,43692,31948
28739,57073,41022
27910,54071,42038
28377,30673,20786
28625,40174,27569
28462,45625,32324
28625,55177,48504
28117,106274,83085
28117,93463,79991
28779,50392,38785
27597,56866,44796
27593,64080,52865
27504,69927,51572
27330,40452,29024
28501,40126,29295
28551,41172,27614
28420,47866,34649
28168,43957,35233
28037,99612,83330
28752,46414,39154
28734,50390,38177
27840,40833,25654
28205,40531,32508
28215,40559,31287
28205,47409,36697
28212,46094,36482
28205,24294,16931
28801,43098,32415
28211,109566,87750
28226,104821,87507
28209,65586,51838
28208,30628,19701
28216,34773,24703
28213,36482,26894
28269,54016,47279
28262,60782,51991
28262,82543,76968
28227,44841,37343
28804,90139,67337
28277,100919,77841
28277,66015,59040
28277,111994,107207
28278,99840,300000
28273,72654,63703
28078,80633,71493
27253,69299,59800
28078,128568,113271
28031,80661,58996
27356,39776,28792
28327,54432,39479
28803,65949,46900
28387,44070,29124
27804,57092,48534
27807,55964,44979
28401,32764,25597
28405,62569,54230
28409,88135,64068
28412,66635,56658
27832,41517,27710
28445,74117,62393
28546,55604,45775
28748,58331,53374
28546,49924,42493
27278,77455,60927
27516,36566,20912
27514,132524,116476
27909,42646,31887
28443,61810,44681
28457,54104,42180
27583,66083,56799
27858,45944,31699
27858,71645,68313
28778,57696,47087
27834,75460,50533
28773,59251,48935
27205,63242,46404
27350,54483,43331
28338,47435,37536
28345,37720,31703
28360,53842,45109
28360,68933,52259
28364,31459,19955
27048,60331,46191
28655,40408,29688
27320,56112,46073
27292,63221,52043
28147,58318,46893
28125,56907,40379
28043,28407,21682
28385,40053,30943
28352,34108,22869
28097,58208,51279
27021,47699,34991
27030,66329,45103
28612,43434,33346
28676,68293,54707
28781,55609,44435
27925,41337,31443
28079,91632,80358
28110,39696,30552
28173,92939,82339
28173,64643,56616
27537,39143,29781
27603,60281,39112
27610,46898,37788
28083,49024,36366
27607,46025,38684
27609,109168,76352
27610,65717,59960
27539,130200,116056
27603,77334,70178
27519,133018,139193
27511,129157,300000
27511,125322,118783
27513,125635,107569
27560,106140,98872
28027,122422,114369
27609,67015,48693
27613,62429,40203
27615,71139,49303
27616,42790,33594
27545,84976,80061
27587,94009,87943
27551,65477,45477
28679,56606,45687
28604,75720,60888
28333,39833,31661
28027,51225,42818
27534,63420,53579
28659,47655,34428
28669,46393,34263
27893,39162,29805
27018,51484,41631
28714,44511,34077
27217,22498,19709
27215,44104,32866
27215,35938,28422
27215,18497,11837
28025,110228,105245
27253,62738,53829
27258,41517,30092
27302,81025,69567
27217,52368,54409
27249,98478,97036
27349,52843,300000
27253,70229,63147
28681,54685,46080
28678,39345,34881
28623,56161,49142
28638,54418,45641
28091,41026,41694
28170,24144,14617
28693,45055,28576
28640,43527,35842
28640,45072,35458
28657,70997,57260
27217,50613,43317
27865,53774,48034
27899,58871,39027
27865,44743,38318
27817,57229,56907
28601,41981,31203
27805,48201,28117
27983,42053,40101
28392,30268,21215
28320,51185,44448
28433,42854,50572
28451,52803,40252
28461,54210,37280
28461,119270,103783
28461,94679,89097
28459,38747,27671
28516,55510,40989
28420,49005,37865
28420,55037,38718
28459,65260,56146
28479,41702,36652
28801,45228,33455
28803,40947,22044
28806,89088,300000
28806,46436,42026
28805,85326,66481
28803,50576,39648
28570,101052,300000
28704,85641,69581
28031,39764,300000
28715,34003,29007
28748,42396,300000
28806,47784,300000
28787,67093,61384
28778,43891,28247
28778,58819,48647
28730,77301,54918
28655,58530,49498
28584,76948,63139
28655,56205,54075
28655,53046,52694
28612,33571,28773
28612,45638,45026
28655,45386,37146
28025,62001,61627
28083,37858,31480
28081,72323,61091
28075,94798,84225
28025,76519,55625
28511,0,0
28025,50276,31164
28025,74016,62372
28027,79859,56240
28027,118534,300000
28645,17777,13062
28645,34628,21277
28638,61754,50693
28645,52118,46523
28645,41057,300000
28630,98107,300000
28613,63522,48570
28638,52724,38070
28579,57122,41003
28516,55510,40989
28557,38777,27707
28570,101052,300000
28570,56227,52109
28570,68510,56082
28557,79021,66668
27379,47304,41263
27379,46210,34610
28601,100282,80510
28610,57291,51622
28613,47436,42573
28613,42124,43400
28601,124152,107771
28602,32342,27491
28658,50350,39777
28658,44857,34156
28650,44702,30400
28650,56460,41158
28658,53792,49260
28658,59927,49553
27312,70071,53247
27344,41391,34113
27559,80103,300000
28901,39213,34122
28906,52143,37521
27932,63292,33798
27932,62035,300000
28020,44563,30991
28150,42316,27012
28086,42295,31344
27517,99561,77343
28073,46854,33434
28150,36362,24461
28150,21513,13719
28152,49217,50789
28152,39617,34147
28450,48384,40756
28430,51110,45470
28472,45335,36240
28472,43821,37996
28472,67131,300000
27517,94237,300000
28586,47068,38138
28562,56752,35895
28562,47088,46519
28560,24730,17714
28562,55214,30875
28532,43563,46626
27253,64604,54797
28306,33422,25039
28303,70121,49537
28303,57632,37184
28301,38073,28786
27932,49634,28291
28348,64148,60132
28304,48584,40882
28314,64028,51382
28303,22094,17161
28311,73042,61709
28312,47949,35385
28382,50363,39463
28306,66100,55400
28306,97797,89359
28304,74755,61497
28086,51356,41080
28303,52065,47038
28304,44226,38590
28314,61289,60515
28307,34597,32329
28390,42390,23039
28303,0,0
27917,48040,31575
27949,68262,58981
27948,41796,300000
27954,0,0
28150,60050,48845
27262,39063,34932
27295,71730,67861
27295,42666,18489
27360,79833,77645
27360,34497,33964
27360,66776,52764
27292,31837,26509
27292,40099,25891
27295,56872,45960
27292,68640,300000
28442,40084,32354
27239,59574,48523
27028,47694,39297
27006,96650,60938
27014,66831,50242
28398,38881,36765
28518,51912,34938
28464,41633,37649
27701,40798,25893
27705,90679,300000
27707,39969,16602
28560,65618,61180
27703,32498,28167
27710,16761,8349
27712,77440,67281
27710,71619,52918
27704,51757,46465
27703,44509,40627
27703,100495,93660
27707,50391,38118
27707,44035,34717
27713,133427,127437
28560,57297,44471
27713,73502,75344
27709,57301,55887
27801,27312,15026
27801,45362,43687
27886,42749,29604
27886,48376,39991
27217,40537,29409
27864,53404,39410
27105,31835,24330
27101,0,0
27101,55167,48182
28532,69656,63771
27105,34120,27434
27105,23926,17785
27101,39759,32539
27103,79476,73129
27106,89363,300000
27105,35436,20005
27106,65861,300000
27106,60304,54254
27051,52051,300000
27284,88136,300000
28301,38860,22906
27284,92923,300000
27284,76664,70579
27284,66466,49647
27107,34515,22581
27127,50138,47889
27127,51746,42952
27104,32584,31279
27106,107945,95724
27023,101529,101154
27023,94157,77123
28304,44040,38556
27012,89708,77376
27549,44040,31593
27525,52092,43278
27549,67089,56583
28120,52412,45966
28164,39585,24065
28016,49269,41252
28021,56959,52138
28054,36631,24780
28120,35128,29924
28311,62750,49717
28098,48600,27375
28052,56232,39084
28052,66062,60977
28052,15338,11247
28101,47795,42141
28012,63151,35075
28623,50758,43429
28032,69510,300000
28054,80934,300000
28052,25595,26164
28052,41568,34475
28348,56328,47287
28056,54252,300000
28164,39074,26938
27937,53268,52243
27582,60840,300000
27565,53784,26745
27522,66500,67810
27509,48250,300000
28580,38325,27386
27405,27719,21342
27408,51189,37118
28304,44806,36893
27412,35944,22001
27401,28471,19274
27406,50558,42572
27403,32248,25379
27405,44590,34707
27408,46529,33389
27407,44482,40738
27407,28693,26660
27407,45274,44613
27405,27152,20466
28307,93860,97703
27262,33584,300000
27260,37166,19962
27262,37654,26724
27262,61646,41262
27265,45625,42776
27214,56615,44962
27301,51821,45427
27455,70847,66866
27455,105163,300000
27409,137903,131232
27950,64137,55156
27410,81394,61544
27410,29004,23519
27265,71302,64587
27265,99334,95648
27407,53376,44782
27406,57420,44433
27406,76380,300000
27839,43895,36139
27870,40343,25721
27870,31268,25217
27948,66740,53029
27844,43180,24251
27839,62194,300000
28334,52826,28621
27521,50788,41532
27546,45564,34198
27543,75844,73455
28390,42654,34980
27332,96458,300000
28721,63990,40269
28716,42048,34316
27107,69653,50350
28721,18683,11966
28786,56162,50270
28786,61215,50614
28792,60901,300000
28792,32720,22192
28759,72117,56806
28792,46348,36183
28792,39611,31302
28739,39802,29677
28791,64176,55338
27360,59626,45769
27855,27941,12999
27910,48649,40354
28376,49849,39920
28376,33201,31260
28377,34855,25725
28677,43701,33818
28677,35108,14155
28677,50769,300000
28634,45937,32988
28677,49357,46778
27292,36711,23990
28677,78442,59620
28677,49590,37839
28677,87257,58155
28115,54383,53337
28117,145538,138394
28115,56020,52442
28115,79792,66293
28779,57671,47396
28723,49103,39802
27542,46769,29712
27239,60461,49529
27591,77592,52200
27568,50658,38385
27577,48555,35611
27593,79485,300000
27529,68878,300000
27524,42696,35158
27504,64402,300000
27501,53281,41001
27330,45590,36189
27330,46691,29561
28365,50485,39677
27332,40132,37863
27330,61066,50781
28501,38012,28155
28504,39758,37465
28501,40970,300000
28525,53580,42414
37683,36566,32175
28504,49209,41390
28092,40610,38956
28092,59954,56942
28092,55298,36790
27704,43876,35073
28037,82186,300000
28037,119532,300000
28752,44878,30143
28762,43040,29810
28752,42169,37222
28734,36414,29645
28741,78082,51773
28734,63845,49057
28754,57719,40942
27892,25156,27780
27701,35910,24719
27840,38436,300000
28202,155599,300000
28202,64342,48213
28205,104874,89469
28215,41316,38618
28215,35952,28823
28205,39418,31217
28205,56720,49859
28215,34046,24541
28213,73663,60415
27701,0,0
28212,42383,32663
28211,90609,59371
28211,36464,35061
28204,129689,300000
28207,187131,211829
28270,89929,95622
28226,158565,150347
28210,87105,57203
28270,95863,300000
28210,101543,93608
27705,39270,33190
28277,50509,38570
28209,111582,300000
28203,66576,44672
28217,37435,28416
28208,54806,32155
28208,36951,27941
28216,29030,22002
28216,39490,21572
28213,46637,39202
28269,39546,36422
27707,47444,37058
28269,37883,33297
28269,91680,69696
28269,92640,87331
28262,54426,300000
28223,0,0
28223,76421,66254
28215,57645,300000
28227,66057,50859
28105,82195,67494
28105,32474,29792
27707,91626,300000
28277,144448,149028
28134,46586,39050
28277,73185,300000
28105,108544,98998
28277,97290,79442
28277,120317,300000
28105,141925,300000
28278,70247,64766
28273,87512,300000
28214,47430,41247
27801,29610,21901
28214,62725,48541
28078,72486,55512
28031,139415,137460
28078,124092,106515
28078,83555,74897
28036,140057,142838
28278,0,0
28777,46884,35166
27356,40485,21897
28009,55506,49131
27864,51897,42128
27208,39131,32792
27376,73227,60111
28327,44519,27368
28370,37342,21627
28394,60718,44016
28315,71839,61786
27803,42641,37534
27804,50908,35161
27804,67065,63310
27809,90341,69967
27101,21778,13608
27856,63609,43159
27893,96967,84747
27557,26531,23721
28405,35785,31985
28403,61909,46906
28401,30984,22100
28401,70115,50900
28405,43792,40883
28405,92634,90562
28403,28943,23204
27105,36029,29620
28403,87893,74971
28412,63852,62773
28412,61830,53209
28428,67514,47773
28428,0,0
27820,27357,17790
27865,45052,33241
27832,45933,44670
28574,52125,48538
28540,41108,34812
28547,0,0
27103,58911,44663
28540,81507,78820
28540,53734,44500
28546,69147,300000
28540,45294,36151
28546,41780,32642
28540,49777,35857
27510,39144,33589
27510,96387,300000
27278,86327,64701
27243,31377,20284
27106,58322,38496
27340,66268,56889
27517,108739,81569
27514,105745,76910
27514,118620,93701
28510,58334,48355
27909,35791,23296
27909,48784,300000
27909,68383,300000
28443,70303,46693
28478,41941,32739
27284,71565,55007
28457,54104,42180
27985,58635,44026
27574,58983,49601
27573,26699,22285
27541,50265,41522
27858,32897,18573
27858,27999,6785
27834,37496,27155
27834,18990,18304
27834,71978,52276
27107,47459,38824
27834,46821,300000
28513,92231,74975
28590,59956,62242
27828,58838,42893
28756,60027,45843
28782,66782,51123
27203,42513,31126
27203,36603,29239
27205,44248,35254
27316,49920,41931
27107,46415,37233
27248,48119,40663
27350,62050,45290
27317,50526,38130
27370,73612,59197
28338,44984,25082
28380,48653,28911
28379,30806,14722
28345,48686,47197
28384,42936,33628
28377,50427,30901
27012,74552,56061
28359,41754,22130
28360,57628,38707
28358,56212,41874
28358,87966,74997
28358,48906,49053
28383,41792,32686
28340,32874,21530
27326,47900,44715
27288,28928,21151
27048,62701,56360
27012,76852,71980
27027,34153,22310
27375,52074,300000
27320,56445,53318
27375,70374,63576
28145,54873,45520
28159,34002,25019
28146,63334,49387
28041,64620,49046
28147,48434,40696
28147,60167,45928
27549,34734,18541
28023,45493,300000
28088,56337,47803
28023,67721,54321
28018,49535,37075
28746,68540,46185
28160,29984,22103
28043,26815,15430
28040,36660,26021
28043,50530,40711
28366,53847,43094
28120,57023,47292
28385,40694,27356
28328,60095,47131
28328,44667,34755
28352,77971,300000
